#{"t_start": 1716476490.580547, "env_id": "None"}
r,l,t
0.0,30,1860.32076
0.0,30,1860.320765
0.0,30,1860.412908
0.0,30,1860.412961
0.0,30,1860.412971
0.0,30,1860.412977
0.0,30,1860.412988
0.0,30,1860.412992
0.0,30,1860.412997
0.0,30,1860.413002
0.0,30,1860.509653
0.0,30,1860.509708
0.0,30,1860.509722
0.0,30,1860.509728
0.0,30,1860.509734
0.0,30,1860.509739
0.0,30,1860.509744
0.0,30,1860.509749
0.0,30,1860.604227
0.0,30,1860.604278
0.0,30,1860.604288
0.0,30,1860.604294
0.0,30,1860.604299
0.0,30,1860.604304
0.0,30,1860.604313
0.0,30,1860.604318
0.0,30,1860.699355
0.0,30,1860.699415
0.0,30,1860.69943
0.0,30,1860.699437
0.0,30,1860.69945
0.0,30,1860.699457
0.0,30,1860.699463
0.0,30,1860.699469
0.0,30,1860.797363
0.0,30,1860.797401
0.0,30,1860.797414
0.0,30,1860.79742
0.0,30,1860.797427
0.0,30,1860.797432
0.0,30,1860.797437
0.0,30,1860.797442
0.0,30,1860.89161
0.0,30,1860.891672
0.0,30,1860.8917
0.0,30,1860.89171
0.0,30,1860.891721
0.0,30,1860.891727
0.0,30,1860.891733
0.0,30,1860.891739
0.0,30,1860.982174
0.0,30,1860.982232
0.0,30,1860.982243
0.0,30,1860.982249
0.0,30,1860.982255
0.0,30,1860.982261
0.0,30,1860.982266
0.0,30,1860.982271
0.0,30,1861.112648
0.0,30,1861.112702
0.0,30,1861.112713
0.0,30,1861.112719
0.0,30,1861.112725
0.0,30,1861.112731
0.0,30,1861.112736
0.0,30,1861.112741
0.0,30,1861.206393
0.0,30,1861.206442
0.0,30,1861.206451
0.0,30,1861.206458
0.0,30,1861.206463
0.0,30,1861.206469
0.0,30,1861.206474
0.0,30,1861.206479
0.0,30,1861.29998
0.0,30,1861.300034
0.0,30,1861.300045
0.0,30,1861.300052
0.0,30,1861.300057
0.0,30,1861.300062
0.0,30,1861.300068
0.0,30,1861.300073
0.0,30,1861.394352
0.0,30,1861.394397
0.0,30,1861.394406
0.0,30,1861.394421
0.0,30,1861.394427
0.0,30,1861.394432
0.0,30,1861.394437
0.0,30,1861.394441
0.0,30,1861.487332
0.0,30,1861.487373
0.0,30,1861.487381
0.0,30,1861.487388
0.0,30,1861.487394
0.0,30,1861.487399
0.0,30,1861.487404
0.0,30,1861.487409
0.0,30,1861.597197
0.0,30,1861.597241
0.0,30,1861.597251
0.0,30,1861.597257
0.0,30,1861.597263
0.0,30,1861.597268
0.0,30,1861.597274
0.0,30,1861.597279
0.0,30,1861.702592
0.0,30,1861.702647
0.0,30,1861.702658
0.0,30,1861.702668
0.0,30,1861.702674
0.0,30,1861.70268
0.0,30,1861.702685
0.0,30,1861.70269
0.0,30,1861.805622
0.0,30,1861.805672
0.0,30,1861.805683
0.0,30,1861.805689
0.0,30,1861.805695
0.0,30,1861.8057
0.0,30,1861.805706
0.0,30,1861.805711
0.0,30,1861.909249
0.0,30,1861.909302
0.0,30,1861.909316
0.0,30,1861.909323
0.0,30,1861.909329
0.0,30,1861.909334
0.0,30,1861.90934
0.0,30,1861.909346
0.0,30,1862.01487
0.0,30,1862.014923
0.0,30,1862.014933
0.0,30,1862.01494
0.0,30,1862.014946
0.0,30,1862.014952
0.0,30,1862.014957
0.0,30,1862.014962
0.0,30,1862.112718
0.0,30,1862.112782
0.0,30,1862.112796
0.0,30,1862.112803
0.0,30,1862.112809
0.0,30,1862.112815
0.0,30,1862.11282
0.0,30,1862.112826
0.0,30,1862.204508
0.0,30,1862.204564
0.0,30,1862.204575
0.0,30,1862.204581
0.0,30,1862.204586
0.0,30,1862.204592
0.0,30,1862.204597
0.0,30,1862.204601
0.0,30,1862.296793
0.0,30,1862.296849
0.0,30,1862.296859
0.0,30,1862.296869
0.0,30,1862.296875
0.0,30,1862.296881
0.0,30,1862.296887
0.0,30,1862.296893
0.0,30,1862.38871
0.0,30,1862.388769
0.0,30,1862.388783
0.0,30,1862.388791
0.0,30,1862.388797
0.0,30,1862.388803
0.0,30,1862.38881
0.0,30,1862.388816
0.0,30,1862.480194
0.0,30,1862.480253
0.0,30,1862.480262
0.0,30,1862.480269
0.0,30,1862.480275
0.0,30,1862.48028
0.0,30,1862.480285
0.0,30,1862.48029
0.0,30,1862.571949
0.0,30,1862.572007
0.0,30,1862.572018
0.0,30,1862.57203
0.0,30,1862.572036
0.0,30,1862.572042
0.0,30,1862.572047
0.0,30,1862.572052
0.0,30,1862.668088
0.0,30,1862.668148
0.0,30,1862.668158
0.0,30,1862.668165
0.0,30,1862.668174
0.0,30,1862.66818
0.0,30,1862.668185
0.0,30,1862.668195
0.0,30,1862.757598
0.0,30,1862.757665
0.0,30,1862.757677
0.0,30,1862.757684
0.0,30,1862.75769
0.0,30,1862.757696
0.0,30,1862.757701
0.0,30,1862.757706
0.0,30,1862.848644
0.0,30,1862.848704
0.0,30,1862.848714
0.0,30,1862.848722
0.0,30,1862.848729
0.0,30,1862.848736
0.0,30,1862.848746
0.0,30,1862.848751
0.0,30,1862.941122
0.0,30,1862.941184
0.0,30,1862.941196
0.0,30,1862.941203
0.0,30,1862.941209
0.0,30,1862.941214
0.0,30,1862.941225
0.0,30,1862.941232
0.0,30,1863.03289
0.0,30,1863.032949
0.0,30,1863.032958
0.0,30,1863.032974
0.0,30,1863.03298
0.0,30,1863.032986
0.0,30,1863.032991
0.0,30,1863.032996
0.0,30,1863.127808
0.0,30,1863.127868
0.0,30,1863.127878
0.0,30,1863.127885
0.0,30,1863.12789
0.0,30,1863.127896
0.0,30,1863.127901
0.0,30,1863.127906
0.0,30,1863.222191
0.0,30,1863.222255
0.0,30,1863.222268
0.0,30,1863.222277
0.0,30,1863.222285
0.0,30,1863.222292
0.0,30,1863.222299
0.0,30,1863.222306
0.0,30,1863.314043
0.0,30,1863.314095
0.0,30,1863.314103
0.0,30,1863.31411
0.0,30,1863.314116
0.0,30,1863.314121
0.0,30,1863.314127
0.0,30,1863.314132
0.0,30,1863.408673
0.0,30,1863.408726
0.0,30,1863.408736
0.0,30,1863.408743
0.0,30,1863.408749
0.0,30,1863.408754
0.0,30,1863.408759
0.0,30,1863.408764
0.0,30,1863.50219
0.0,30,1863.502241
0.0,30,1863.502251
0.0,30,1863.502257
0.0,30,1863.502263
0.0,30,1863.502269
0.0,30,1863.502274
0.0,30,1863.502279
0.0,30,1863.596795
0.0,30,1863.596848
0.0,30,1863.596859
0.0,30,1863.596865
0.0,30,1863.596871
0.0,30,1863.596876
0.0,30,1863.596881
0.0,30,1863.596886
0.0,30,1863.690603
0.0,30,1863.690667
0.0,30,1863.69068
0.0,30,1863.690687
0.0,30,1863.690693
0.0,30,1863.690699
0.0,30,1863.690704
0.0,30,1863.69071
0.0,30,1863.77917
0.0,30,1863.779228
0.0,30,1863.779239
0.0,30,1863.779246
0.0,30,1863.779251
0.0,30,1863.779257
0.0,30,1863.779262
0.0,30,1863.779267
0.0,30,1863.889728
0.0,30,1863.889787
0.0,30,1863.889797
0.0,30,1863.889804
0.0,30,1863.88981
0.0,30,1863.889815
0.0,30,1863.889821
0.0,30,1863.889826
0.0,30,1863.983957
0.0,30,1863.984006
0.0,30,1863.984017
0.0,30,1863.984024
0.0,30,1863.98403
0.0,30,1863.984037
0.0,30,1863.984042
0.0,30,1863.984047
0.0,30,1864.08323
0.0,30,1864.083284
0.0,30,1864.083294
0.0,30,1864.083301
0.0,30,1864.083307
0.0,30,1864.083313
0.0,30,1864.083318
0.0,30,1864.083323
0.0,30,1864.187651
0.0,30,1864.187702
0.0,30,1864.187712
0.0,30,1864.187719
0.0,30,1864.187725
0.0,30,1864.18773
0.0,30,1864.187736
0.0,30,1864.187741
0.0,30,1864.297938
0.0,30,1864.297989
0.0,30,1864.298004
0.0,30,1864.298011
0.0,30,1864.298017
0.0,30,1864.298022
0.0,30,1864.298027
0.0,30,1864.298032
0.0,30,1864.404306
0.0,30,1864.404358
0.0,30,1864.404368
0.0,30,1864.404375
0.0,30,1864.404381
0.0,30,1864.404386
0.0,30,1864.404391
0.0,30,1864.404397
0.0,30,1864.509049
0.0,30,1864.509105
0.0,30,1864.509118
0.0,30,1864.509125
0.0,30,1864.509131
0.0,30,1864.509137
0.0,30,1864.509142
0.0,30,1864.509148
0.0,30,1864.60974
0.0,30,1864.609794
0.0,30,1864.609807
0.0,30,1864.609815
0.0,30,1864.609821
0.0,30,1864.609826
0.0,30,1864.609831
0.0,30,1864.609837
0.0,30,1864.702809
0.0,30,1864.702864
0.0,30,1864.702874
0.0,30,1864.702879
0.0,30,1864.702885
0.0,30,1864.70289
0.0,30,1864.702895
0.0,30,1864.7029
0.0,30,1864.797671
0.0,30,1864.797727
0.0,30,1864.797737
0.0,30,1864.797747
0.0,30,1864.797753
0.0,30,1864.797758
0.0,30,1864.797763
0.0,30,1864.797768
0.0,30,1864.887407
0.0,30,1864.887458
0.0,30,1864.887468
0.0,30,1864.887474
0.0,30,1864.88748
0.0,30,1864.887486
0.0,30,1864.887491
0.0,30,1864.887497
0.0,30,1909.725684
0.0,30,1909.726841
0.0,30,1909.726888
0.0,30,1909.726899
0.0,30,1909.726906
0.0,30,1909.726913
0.0,30,1909.726919
0.0,30,1909.726925
0.0,30,1909.912849
0.0,30,1909.912907
0.0,30,1909.912919
0.0,30,1909.912926
0.0,30,1909.912932
0.0,30,1909.912937
0.0,30,1909.912943
0.0,30,1909.91295
0.0,30,1910.101642
0.0,30,1910.101699
0.0,30,1910.10171
0.0,30,1910.101716
0.0,30,1910.101722
0.0,30,1910.101727
0.0,30,1910.101733
0.0,30,1910.101737
0.0,30,1910.262042
0.0,30,1910.262088
0.0,30,1910.262097
0.0,30,1910.262103
0.0,30,1910.262109
0.0,30,1910.262115
0.0,30,1910.26212
0.0,30,1910.262125
0.0,30,1910.448972
0.0,30,1910.449023
0.0,30,1910.449033
0.0,30,1910.44904
0.0,30,1910.449046
0.0,30,1910.449052
0.0,30,1910.449058
0.0,30,1910.449063
0.0,30,1910.625943
0.0,30,1910.625998
0.0,30,1910.626008
0.0,30,1910.626023
0.0,30,1910.626031
0.0,30,1910.626037
0.0,30,1910.626046
0.0,30,1910.626051
0.0,30,1910.817721
0.0,30,1910.817775
0.0,30,1910.81779
0.0,30,1910.817797
0.0,30,1910.817803
0.0,30,1910.817808
0.0,30,1910.817814
0.0,30,1910.817825
0.0,30,1911.009075
0.0,30,1911.009137
0.0,30,1911.009149
0.0,30,1911.009156
0.0,30,1911.009162
0.0,30,1911.009167
0.0,30,1911.009173
0.0,30,1911.009191
0.0,30,1911.222835
0.0,30,1911.222888
0.0,30,1911.222899
0.0,30,1911.222909
0.0,30,1911.222919
0.0,30,1911.222924
0.0,30,1911.22293
0.0,30,1911.222935
0.0,30,1911.405547
0.0,30,1911.405606
0.0,30,1911.405619
0.0,30,1911.405626
0.0,30,1911.405632
0.0,30,1911.405641
0.0,30,1911.405646
0.0,30,1911.405652
0.0,30,1911.591201
0.0,30,1911.591256
0.0,30,1911.591267
0.0,30,1911.591277
0.0,30,1911.591283
0.0,30,1911.591288
0.0,30,1911.591293
0.0,30,1911.591299
0.0,30,1911.795979
0.0,30,1911.796035
0.0,30,1911.796056
0.0,30,1911.796063
0.0,30,1911.796069
0.0,30,1911.796075
0.0,30,1911.796081
0.0,30,1911.796086
0.0,30,1912.010955
0.0,30,1912.011774
0.0,30,1912.011799
0.0,30,1912.011807
0.0,30,1912.011814
0.0,30,1912.01182
0.0,30,1912.011826
0.0,30,1912.011831
0.0,30,1912.213136
0.0,30,1912.213199
0.0,30,1912.213212
0.0,30,1912.213221
0.0,30,1912.213228
0.0,30,1912.213235
0.0,30,1912.213241
0.0,30,1912.213246
0.0,30,1912.440079
0.0,30,1912.440134
0.0,30,1912.440146
0.0,30,1912.440153
0.0,30,1912.440159
0.0,30,1912.440164
0.0,30,1912.44017
0.0,30,1912.440175
0.0,30,1912.634422
0.0,30,1912.634481
0.0,30,1912.634494
0.0,30,1912.634501
0.0,30,1912.634507
0.0,30,1912.634512
0.0,30,1912.634518
0.0,30,1912.634523
0.0,30,1912.824248
0.0,30,1912.824295
0.0,30,1912.824305
0.0,30,1912.824311
0.0,30,1912.82432
0.0,30,1912.824326
0.0,30,1912.824332
0.0,30,1912.824337
0.0,30,1913.003193
0.0,30,1913.003249
0.0,30,1913.003261
0.0,30,1913.003268
0.0,30,1913.003274
0.0,30,1913.00328
0.0,30,1913.003286
0.0,30,1913.003291
0.0,30,1913.240928
0.0,30,1913.240988
0.0,30,1913.241002
0.0,30,1913.241009
0.0,30,1913.241016
0.0,30,1913.241022
0.0,30,1913.241028
0.0,30,1913.241033
0.0,30,1913.502774
0.0,30,1913.502829
0.0,30,1913.50284
0.0,30,1913.502847
0.0,30,1913.502853
0.0,30,1913.502858
0.0,30,1913.502864
0.0,30,1913.502869
0.0,30,1913.696728
0.0,30,1913.696788
0.0,30,1913.696802
0.0,30,1913.696809
0.0,30,1913.696815
0.0,30,1913.69682
0.0,30,1913.696826
0.0,30,1913.696831
0.0,30,1913.897649
0.0,30,1913.897717
0.0,30,1913.897728
0.0,30,1913.897735
0.0,30,1913.897741
0.0,30,1913.897746
0.0,30,1913.897751
0.0,30,1913.897756
0.0,30,1914.0872
0.0,30,1914.087258
0.0,30,1914.087273
0.0,30,1914.08728
0.0,30,1914.087286
0.0,30,1914.087292
0.0,30,1914.087297
0.0,30,1914.087303
0.0,30,1914.263436
0.0,30,1914.263489
0.0,30,1914.263499
0.0,30,1914.263506
0.0,30,1914.263512
0.0,30,1914.263517
0.0,30,1914.263522
0.0,30,1914.263527
0.0,30,1914.442023
0.0,30,1914.442073
0.0,30,1914.442084
0.0,30,1914.442091
0.0,30,1914.442097
0.0,30,1914.442105
0.0,30,1914.442112
0.0,30,1914.442119
0.0,30,1914.64078
0.0,30,1914.640838
0.0,30,1914.640851
0.0,30,1914.640859
0.0,30,1914.640864
0.0,30,1914.64087
0.0,30,1914.640876
0.0,30,1914.640881
0.0,30,1914.83777
0.0,30,1914.837819
0.0,30,1914.837828
0.0,30,1914.837835
0.0,30,1914.83784
0.0,30,1914.837845
0.0,30,1914.83785
0.0,30,1914.837855
0.0,30,1915.010344
0.0,30,1915.010399
0.0,30,1915.010409
0.0,30,1915.010416
0.0,30,1915.010422
0.0,30,1915.010427
0.0,30,1915.010432
0.0,30,1915.010437
0.0,30,1915.204825
0.0,30,1915.204872
0.0,30,1915.204882
0.0,30,1915.204891
0.0,30,1915.204897
0.0,30,1915.204908
0.0,30,1915.204913
0.0,30,1915.204918
0.0,30,1915.39366
0.0,30,1915.393712
0.0,30,1915.393722
0.0,30,1915.393734
0.0,30,1915.393739
0.0,30,1915.393745
0.0,30,1915.39375
0.0,30,1915.393755
0.0,30,1915.592609
0.0,30,1915.592671
0.0,30,1915.592681
0.0,30,1915.592688
0.0,30,1915.592694
0.0,30,1915.5927
0.0,30,1915.592706
0.0,30,1915.592711
0.0,30,1915.771373
0.0,30,1915.771435
0.0,30,1915.771445
0.0,30,1915.771451
0.0,30,1915.771457
0.0,30,1915.771463
0.0,30,1915.771469
0.0,30,1915.771474
0.0,30,1915.935657
0.0,30,1915.935714
0.0,30,1915.935724
0.0,30,1915.935731
0.0,30,1915.935737
0.0,30,1915.935743
0.0,30,1915.935748
0.0,30,1915.935753
0.0,30,1916.141061
0.0,30,1916.141121
0.0,30,1916.141136
0.0,30,1916.141143
0.0,30,1916.141149
0.0,30,1916.141155
0.0,30,1916.14116
0.0,30,1916.141165
0.0,30,1916.332667
0.0,30,1916.332716
0.0,30,1916.332726
0.0,30,1916.332734
0.0,30,1916.332739
0.0,30,1916.332745
0.0,30,1916.33275
0.0,30,1916.332755
0.0,30,1916.535893
0.0,30,1916.536261
0.0,30,1916.5363
0.0,30,1916.53631
0.0,30,1916.536317
0.0,30,1916.536323
0.0,30,1916.536329
0.0,30,1916.536334
0.0,30,1916.726
0.0,30,1916.726057
0.0,30,1916.726071
0.0,30,1916.726079
0.0,30,1916.726086
0.0,30,1916.726093
0.0,30,1916.7261
0.0,30,1916.726106
0.0,30,1916.915943
0.0,30,1916.916001
0.0,30,1916.916011
0.0,30,1916.916018
0.0,30,1916.916024
0.0,30,1916.916029
0.0,30,1916.916035
0.0,30,1916.91604
0.0,30,1917.096657
0.0,30,1917.096708
0.0,30,1917.096718
0.0,30,1917.096724
0.0,30,1917.096729
0.0,30,1917.096735
0.0,30,1917.09674
0.0,30,1917.096745
0.0,30,1917.305224
0.0,30,1917.305278
0.0,30,1917.305288
0.0,30,1917.305295
0.0,30,1917.305301
0.0,30,1917.305306
0.0,30,1917.305311
0.0,30,1917.305317
0.0,30,1917.498091
0.0,30,1917.49815
0.0,30,1917.498165
0.0,30,1917.498173
0.0,30,1917.498181
0.0,30,1917.498189
0.0,30,1917.498195
0.0,30,1917.498201
0.0,30,1917.686983
0.0,30,1917.687036
0.0,30,1917.687046
0.0,30,1917.687053
0.0,30,1917.687059
0.0,30,1917.687065
0.0,30,1917.687071
0.0,30,1917.687076
0.0,30,1917.861991
0.0,30,1917.86203
0.0,30,1917.86204
0.0,30,1917.862047
0.0,30,1917.862053
0.0,30,1917.862058
0.0,30,1917.862063
0.0,30,1917.862068
0.0,30,1918.068577
0.0,30,1918.068634
0.0,30,1918.068644
0.0,30,1918.068651
0.0,30,1918.068657
0.0,30,1918.068671
0.0,30,1918.068676
0.0,30,1918.068681
0.0,30,1918.2423
0.0,30,1918.242354
0.0,30,1918.242365
0.0,30,1918.242374
0.0,30,1918.24238
0.0,30,1918.242386
0.0,30,1918.242395
0.0,30,1918.2424
0.0,30,1918.435662
0.0,30,1918.435717
0.0,30,1918.435727
0.0,30,1918.435734
0.0,30,1918.43574
0.0,30,1918.435745
0.0,30,1918.435755
0.0,30,1918.43576
0.0,30,1918.602465
0.0,30,1918.602518
0.0,30,1918.602528
0.0,30,1918.602535
0.0,30,1918.602541
0.0,30,1918.602547
0.0,30,1918.602552
0.0,30,1918.602557
0.0,30,1918.77187
0.0,30,1918.771937
0.0,30,1918.771954
0.0,30,1918.771961
0.0,30,1918.771971
0.0,30,1918.771977
0.0,30,1918.771983
0.0,30,1918.771988
0.0,30,1918.973716
0.0,30,1918.973769
0.0,30,1918.973783
0.0,30,1918.97379
0.0,30,1918.973796
0.0,30,1918.973802
0.0,30,1918.97381
0.0,30,1918.973816
0.0,30,1919.14649
0.0,30,1919.146543
0.0,30,1919.146553
0.0,30,1919.14656
0.0,30,1919.146566
0.0,30,1919.146571
10.0,30,1919.146576
0.0,30,1919.146593
0.0,30,1919.31169
0.0,30,1919.311749
0.0,30,1919.311759
0.0,30,1919.311765
0.0,30,1919.311771
0.0,30,1919.311777
0.0,30,1919.311782
0.0,30,1919.311787
0.0,30,1919.458565
0.0,30,1919.458623
0.0,30,1919.458636
0.0,30,1919.458642
0.0,30,1919.458648
0.0,30,1919.458653
0.0,30,1919.458658
0.0,30,1919.458663
0.0,30,1919.626015
0.0,30,1919.626068
0.0,30,1919.626079
0.0,30,1919.626086
0.0,30,1919.626092
0.0,30,1919.626098
0.0,30,1919.626105
0.0,30,1919.626111
0.0,30,1919.81082
0.0,30,1919.810875
0.0,30,1919.810885
0.0,30,1919.810892
0.0,30,1919.810897
0.0,30,1919.810903
0.0,30,1919.810912
0.0,30,1919.810917
0.0,30,1920.016378
0.0,30,1920.016433
0.0,30,1920.016447
0.0,30,1920.016454
0.0,30,1920.01646
0.0,30,1920.016467
0.0,30,1920.016473
0.0,30,1920.016479
0.0,30,1920.225222
0.0,30,1920.225275
0.0,30,1920.225286
0.0,30,1920.225292
0.0,30,1920.225298
0.0,30,1920.225304
0.0,30,1920.225309
0.0,30,1920.225314
0.0,30,1920.42911
0.0,30,1920.429167
0.0,30,1920.429182
0.0,30,1920.42919
0.0,30,1920.429198
0.0,30,1920.429208
0.0,30,1920.429215
0.0,30,1920.429221
0.0,30,1920.606831
0.0,30,1920.606885
0.0,30,1920.606895
0.0,30,1920.606902
0.0,30,1920.606908
0.0,30,1920.606914
0.0,30,1920.60692
0.0,30,1920.606926
0.0,30,1920.786999
0.0,30,1920.787055
0.0,30,1920.787067
0.0,30,1920.787077
0.0,30,1920.787083
0.0,30,1920.787089
0.0,30,1920.787094
0.0,30,1920.787099
0.0,30,1920.976672
0.0,30,1920.97673
0.0,30,1920.976741
0.0,30,1920.976751
0.0,30,1920.976757
0.0,30,1920.976763
0.0,30,1920.976768
0.0,30,1920.976773
0.0,30,1921.15422
0.0,30,1921.154283
0.0,30,1921.154299
0.0,30,1921.154308
0.0,30,1921.154315
0.0,30,1921.15432
0.0,30,1921.154327
0.0,30,1921.154333
0.0,30,1921.352616
0.0,30,1921.352673
0.0,30,1921.352683
0.0,30,1921.35269
0.0,30,1921.352699
0.0,30,1921.352705
0.0,30,1921.35271
0.0,30,1921.352715
0.0,30,1921.546641
0.0,30,1921.546699
0.0,30,1921.54671
0.0,30,1921.546718
0.0,30,1921.546724
0.0,30,1921.54673
0.0,30,1921.546736
0.0,30,1921.546741
0.0,30,1921.746346
-200.0,30,1921.746403
0.0,30,1921.746415
0.0,30,1921.746422
0.0,30,1921.746428
0.0,30,1921.746433
0.0,30,1921.746439
0.0,30,1921.746444
0.0,30,1921.92387
0.0,30,1921.923931
0.0,30,1921.923941
0.0,30,1921.923948
0.0,30,1921.923954
0.0,30,1921.923959
0.0,30,1921.923964
0.0,30,1921.92397
0.0,30,1922.091938
0.0,30,1922.091993
0.0,30,1922.092003
0.0,30,1922.09201
0.0,30,1922.092016
0.0,30,1922.092021
0.0,30,1922.092026
0.0,30,1922.092032
0.0,30,1922.286481
0.0,30,1922.286535
0.0,30,1922.286545
0.0,30,1922.286552
0.0,30,1922.286557
0.0,30,1922.286563
0.0,30,1922.286567
0.0,30,1922.286572
0.0,30,1922.480921
0.0,30,1922.480984
0.0,30,1922.481
0.0,30,1922.481007
0.0,30,1922.481013
0.0,30,1922.481018
0.0,30,1922.481023
0.0,30,1922.481028
0.0,30,1924.832
0.0,30,1924.832373
0.0,30,1924.832387
0.0,30,1924.832395
0.0,30,1924.832401
0.0,30,1924.832406
0.0,30,1924.832419
0.0,30,1924.832428
0.0,30,1924.930712
0.0,30,1924.930761
0.0,30,1924.93077
0.0,30,1924.930777
0.0,30,1924.930782
0.0,30,1924.930788
0.0,30,1924.930793
0.0,30,1924.930798
0.0,30,1925.030837
0.0,30,1925.030891
0.0,30,1925.030907
0.0,30,1925.030914
0.0,30,1925.03092
0.0,30,1925.030934
0.0,30,1925.03094
0.0,30,1925.030945
0.0,30,1925.136733
0.0,30,1925.136791
0.0,30,1925.136802
0.0,30,1925.136808
0.0,30,1925.136814
0.0,30,1925.13682
0.0,30,1925.136825
0.0,30,1925.13683
0.0,30,1925.258723
0.0,30,1925.258774
0.0,30,1925.258785
0.0,30,1925.258792
0.0,30,1925.258798
0.0,30,1925.258804
0.0,30,1925.258809
0.0,30,1925.258814
0.0,30,1925.3608
0.0,30,1925.360852
0.0,30,1925.360862
0.0,30,1925.360869
0.0,30,1925.360876
0.0,30,1925.360882
0.0,30,1925.360887
0.0,30,1925.360893
0.0,30,1925.458441
0.0,30,1925.458494
0.0,30,1925.458504
0.0,30,1925.458511
0.0,30,1925.458517
0.0,30,1925.458522
0.0,30,1925.458528
0.0,30,1925.458533
0.0,30,1925.564823
0.0,30,1925.564929
0.0,30,1925.564959
0.0,30,1925.564969
0.0,30,1925.564976
0.0,30,1925.564983
0.0,30,1925.564989
0.0,30,1925.564995
0.0,30,1925.670544
0.0,30,1925.670611
0.0,30,1925.670621
0.0,30,1925.67063
0.0,30,1925.670638
0.0,30,1925.670645
0.0,30,1925.67065
0.0,30,1925.670656
0.0,30,1925.76566
0.0,30,1925.765704
0.0,30,1925.765714
0.0,30,1925.76572
0.0,30,1925.765726
0.0,30,1925.765731
0.0,30,1925.765737
0.0,30,1925.765742
0.0,30,1925.866569
0.0,30,1925.866625
0.0,30,1925.866633
0.0,30,1925.86664
0.0,30,1925.866645
0.0,30,1925.86665
0.0,30,1925.866655
0.0,30,1925.86666
0.0,30,1925.969341
0.0,30,1925.969379
0.0,30,1925.969389
0.0,30,1925.969396
0.0,30,1925.969402
0.0,30,1925.969407
0.0,30,1925.969413
0.0,30,1925.969417
0.0,30,1926.069046
0.0,30,1926.06911
0.0,30,1926.069124
0.0,30,1926.069131
0.0,30,1926.069138
0.0,30,1926.069144
0.0,30,1926.06915
0.0,30,1926.069156
0.0,30,1926.179573
0.0,30,1926.179627
0.0,30,1926.179636
0.0,30,1926.179644
0.0,30,1926.179652
0.0,30,1926.179657
0.0,30,1926.179667
0.0,30,1926.179672
0.0,30,1926.276325
0.0,30,1926.276364
0.0,30,1926.276374
0.0,30,1926.27638
0.0,30,1926.276386
0.0,30,1926.276392
0.0,30,1926.276397
0.0,30,1926.276402
0.0,30,1926.365698
0.0,30,1926.365752
0.0,30,1926.365761
0.0,30,1926.365768
0.0,30,1926.365774
0.0,30,1926.365779
0.0,30,1926.365784
0.0,30,1926.365789
0.0,30,1926.447553
0.0,30,1926.447596
0.0,30,1926.447605
0.0,30,1926.447611
0.0,30,1926.447617
0.0,30,1926.447622
0.0,30,1926.447627
0.0,30,1926.447632
0.0,30,1926.542599
0.0,30,1926.542662
0.0,30,1926.542675
0.0,30,1926.542682
0.0,30,1926.542688
0.0,30,1926.542693
0.0,30,1926.542698
0.0,30,1926.542703
0.0,30,1926.665428
0.0,30,1926.665492
0.0,30,1926.665502
0.0,30,1926.665509
0.0,30,1926.665515
0.0,30,1926.665521
0.0,30,1926.665527
0.0,30,1926.665534
0.0,30,1926.77748
0.0,30,1926.777541
0.0,30,1926.777552
0.0,30,1926.777558
0.0,30,1926.777564
0.0,30,1926.777569
0.0,30,1926.777574
0.0,30,1926.777579
0.0,30,1926.874709
0.0,30,1926.87475
0.0,30,1926.874759
0.0,30,1926.874765
0.0,30,1926.874771
0.0,30,1926.874776
0.0,30,1926.874781
0.0,30,1926.874786
0.0,30,1926.960047
0.0,30,1926.960077
0.0,30,1926.960086
0.0,30,1926.960092
0.0,30,1926.960097
0.0,30,1926.960102
0.0,30,1926.960108
0.0,30,1926.960113
0.0,30,1927.043066
